,Id,Target
58880,41062_480_C9_6,0
58881,41062_510_C9_4,0
58882,41062_510_C9_5,0
58883,51840_1028_C5_1,0
58884,51840_1028_C5_2,0
58885,51840_802_C5_1,0
58886,51840_802_C5_5,0
58887,51840_910_G4_1,0
58888,51840_910_G4_2,0
58889,62239_1127_D5_1,0
58890,62239_1136_G7_1,0
58891,62239_1136_G7_2,0
58892,62239_1104_D5_1,0
58893,62239_1104_D5_2,0
58894,59419_1798_B1_1,0
58895,59419_1798_B1_2,0
58896,59419_1241_F3_3,0
58897,59419_1241_F3_4,0
58898,9813_954_C8_1,0
58899,9813_954_C8_2,0
58900,55344_886_H3_2,0
58901,55344_886_H3_3,0
58902,55344_881_A7_1,0
58903,55344_881_A7_2,0
58904,55344_874_A7_1,0
58905,55344_874_A7_2,0
58906,56599_917_H5_1,25
58907,56599_917_H5_2,25
58908,56599_920_H5_1,25
58909,56599_920_H5_2,25
58910,61568_1564_H10_1,5 0
58911,61568_1564_H10_2,5 0
58912,61568_1483_F9_4,5 0
58913,61568_1483_F9_6,5 0
58914,61568_1457_F9_2,5 0
58915,61568_1457_F9_3,5 0
58916,40006_456_E5_1,14
58917,40006_456_E5_3,14
58918,40006_451_E5_1,14
58919,40006_451_E5_2,14
58920,40006_454_E5_1,14
58921,40006_454_E5_3,14
58922,46792_1368_E8_3,25
58923,46792_1368_E8_5,25
58924,46792_1219_C3_2,25
58925,46792_1219_C3_3,25
58926,46792_1189_C3_1,25
58927,46792_1189_C3_2,25
58928,28679_369_F12_1,25 21
58929,28679_369_F12_2,25 21
58930,28679_365_F12_1,25 21
58931,28679_365_F12_2,25 21
58932,28679_364_F12_1,25 21
58933,28679_364_F12_2,25 21
58934,59370_1142_F10_1,23
58935,59370_1142_F10_2,23
58936,59370_1147_A10_1,23
58937,59370_1147_A10_2,23
58938,59370_1055_E12_1,23
58939,59370_1055_E12_2,23
58940,63958_1247_E3_1,2
58941,63958_1247_E3_4,2
58942,63958_1244_E3_11,2
58943,63958_1244_E3_12,2
58944,63958_1238_B6_1,2
58945,63958_1238_B6_4,2
58946,67638_1247_A9_6,2
58947,67638_1247_A9_10,2
58948,67638_1244_A9_3,2
58949,67638_1244_A9_10,2
58950,67638_1238_E10_12,2
58951,67638_1238_E10_13,2
58952,70981_1406_D6_1,2
58953,70981_1406_D6_5,2
58954,70981_1400_D6_1,2
58955,70981_1400_D6_2,2
58956,53785_840_F4_1,16 14 3
58957,53785_840_F4_2,16 14 3
58958,53785_986_C3_1,16 14 3
58959,53785_986_C3_2,16 14 3
58960,53785_832_C3_1,16 14 3
58961,53785_832_C3_2,16 14 3
58962,53785_909_B1_10,16 14 3
58963,53785_909_B1_11,16 14 3
58964,49223_769_F3_3,25 0
58965,49223_769_F3_4,25 0
58966,49223_761_F3_1,25 0
58967,49223_761_F3_2,25 0
58968,49223_757_F3_1,25 0
58969,49223_757_F3_2,25 0
58970,20027_116_B11_1,25 5 21
58971,20027_116_B11_2,25 5 21
58972,20027_117_B11_1,25 5 21
58973,20027_117_B11_2,25 5 21
58974,20027_115_B11_1,25 5 21
58975,20027_115_B11_2,25 5 21
58976,11543_103_A11_1,23
58977,11543_103_A11_2,23
58978,11543_104_A11_1,23
58979,11543_104_A11_2,23
58980,11543_102_A11_1,23
58981,11543_102_A11_2,23
58982,17730_1503_C1_2,11
58983,17730_1503_C1_3,11
58984,17730_1637_C5_33,11
58985,17730_1637_C5_35,11
58986,77682_1704_F7_12_cr58ac2e36eee2d,11
58987,77682_1704_F7_26_cr58ac2e49271d6,11
58988,8846_100_H3_1,25
58989,8846_100_H3_2,25
58990,8846_101_H3_2,25
58991,8846_101_H3_4,25
58992,12063_103_A10_1,25
58993,12063_103_A10_2,25
58994,12063_104_A10_1,25
58995,12063_104_A10_2,25
58996,12063_102_A10_1,25
58997,12063_102_A10_2,25
58998,35757_382_F4_3,23
58999,35757_382_F4_4,23
59000,35757_397_F4_4,23
59001,35757_397_F4_5,23
59002,51137_786_F8_1,16 14
59003,51137_786_F8_2,16 14
59004,51137_781_F8_1,16 14
59005,51137_781_F8_2,16 14
59006,3245_1034_G7_4,22 0 21
59007,3245_1034_G7_5,22 0 21
59008,3245_1625_F2_3,22 0 21
59009,3245_1625_F2_5,22 0 21
59010,39551_1558_B3_1,0
59011,39551_1558_B3_2,0
59012,39551_1541_A8_1,0
59013,39551_1541_A8_3,0
59014,39551_1542_A8_1,0
59015,39551_1542_A8_2,0
59016,31784_326_C8_1,11
59017,31784_326_C8_2,11
59018,31784_321_C8_1,11
59019,31784_321_C8_2,11
59020,31784_323_C8_4,11
59021,31784_323_C8_5,11
59022,76375_1538_G6_1,21
59023,76375_1538_G6_3,21
59024,76375_1539_G6_2,21
59025,76375_1539_G6_3,21
59026,76375_1540_G6_1,21
59027,76375_1540_G6_3,21
59028,8634_625_D7_1,25 21
59029,8634_625_D7_2,25 21
59030,8634_631_D7_3,25 21
59031,8634_631_D7_4,25 21
59032,8634_629_D7_1,25 21
59033,8634_629_D7_2,25 21
59034,42028_489_A10_1,16 14 17
59035,42028_489_A10_2,16 14 17
59036,42028_871_D12_1,16 14 17
59037,42028_871_D12_2,16 14 17
59038,42028_492_A10_1,16 14 17
59039,42028_492_A10_4,16 14 17
59040,11008_51_G2_1,7
59041,11008_51_G2_2,7
59042,11008_50_G2_1,7
59043,11008_50_G2_2,7
59044,11008_52_G2_1,7
59045,11008_52_G2_2,7
59046,11555_51_G5_1,7
59047,11555_51_G5_2,7
59048,11555_50_G5_1,7
59049,11555_50_G5_2,7
59050,11555_52_G5_1,7
59051,11555_52_G5_2,7
59052,55041_1337_H2_1,2
59053,55041_1337_H2_4,2
59054,55041_1413_A4_1,2
59055,55041_1413_A4_3,2
59056,55041_1338_H2_1,2
59057,55041_1338_H2_2,2
59058,62871_1113_B10_1,12 2
59059,62871_1113_B10_3,12 2
59060,62871_1187_F3_1,12 2
59061,62871_1187_F3_3,12 2
59062,62871_1123_B10_2,12 2
59063,62871_1123_B10_3,12 2
59064,25690_256_F2_1,1 0
59065,25690_256_F2_2,1 0
59066,25690_257_F2_1,1 0
59067,25690_257_F2_2,1 0
59068,25690_255_F2_1,1 0
59069,25690_255_F2_2,1 0
59070,18079_150_G10_1,25 0
59071,18079_150_G10_2,25 0
59072,18079_151_G10_1,25 0
59073,18079_151_G10_2,25 0
59074,18079_149_G10_1,25 0
59075,18079_149_G10_2,25 0
59076,28731_281_A10_1,25
59077,28731_281_A10_2,25
59078,65002_1282_D11_1,12 25 0
59079,65002_1282_D11_2,12 25 0
59080,65002_1233_G2_2,12 25 0
59081,65002_1233_G2_3,12 25 0
59082,65002_1236_G2_3,12 25 0
59083,65002_1236_G2_4,12 25 0
59084,10165_970_H1_3,25 18
59085,10165_970_H1_4,25 18
59086,63982_1262_D10_1,21
59087,63982_1262_D10_2,21
59088,63982_1264_D10_1,21
59089,63982_1264_D10_2,21
59090,77577_1707_A1_23_cr57ea8c73a6b44,21
59091,77577_1707_A1_28_cr57ea8c7b88264,21
59092,77577_1737_F11_3_cr580637a696ec9,21
59093,77577_1737_F11_7_cr580637afa6dc6,21
59094,2350_27_C8_1,25 7
59095,2350_27_C8_2,25 7
59096,2350_26_C8_1,25 7
59097,2350_26_C8_2,25 7
59098,2350_28_C8_1,25 7
59099,2350_28_C8_2,25 7
59100,50798_837_D8_1,0 21
59101,50798_837_D8_3,0 21
59102,50798_807_E10_2,0 21
59103,50798_807_E10_3,0 21
59104,50798_846_E10_1,0 21
59105,50798_846_E10_2,0 21
59106,63344_1187_B10_1,25
59107,63344_1187_B10_2,25
59108,63344_1170_B12_1,25
59109,63344_1170_B12_2,25
59110,63344_1141_B12_1,25
59111,63344_1141_B12_2,25
59112,69534_1331_D12_3,0
59113,69534_1331_D12_4,0
59114,69534_1339_G4_1,0
59115,69534_1339_G4_2,0
59116,69534_1345_D12_1,0
59117,69534_1345_D12_3,0
59118,59930_1005_D11_1,23
59119,59930_1005_D11_2,23
59120,59930_1043_D8_1,23
59121,59930_1043_D8_2,23
59122,59930_1015_D11_9,23
59123,59930_1015_D11_10,23
59124,39479_557_H4_2,25 2 21
59125,39479_557_H4_3,25 2 21
59126,39479_493_H4_1,25 2 21
59127,39479_493_H4_3,25 2 21
59128,39479_502_H4_1,25 2 21
59129,39479_502_H4_2,25 2 21
59130,39790_461_H4_2,7 0
59131,39790_461_H4_3,7 0
59132,39790_464_H4_1,7 0
59133,39790_464_H4_2,7 0
59134,39790_462_H4_3,7 0
59135,39790_462_H4_4,7 0
59136,27620_263_G7_2,25 0
59137,27620_263_G7_1,25 0
59138,27620_264_G7_1,25 0
59139,27620_264_G7_2,25 0
59140,27620_277_G7_2,25 0
59141,27620_277_G7_1,25 0
59142,39789_406_C2_1,25
59143,39789_406_C2_2,25
59144,39789_403_C2_1,25
59145,39789_403_C2_2,25
59146,39789_408_C2_1,25
59147,39789_408_C2_2,25
59148,53942_1702_B2_14_cr57ea95d8533de,6
59149,53942_1702_B2_24_cr57ea95e10a611,6
59150,53942_1788_F4_24_cr5971c2da15447,6
59151,53942_1788_F4_28_cr5971c2da18124,6
59152,53942_1692_C4_3_cr57d295604ebab,6
59153,53942_1692_C4_18_cr57d15eccc3a22,6
59154,16336_951_A2_1,0
59155,16336_951_A2_2,0
59156,24352_263_H6_1,0
59157,24352_263_H6_2,0
59158,24352_264_H6_1,0
59159,24352_264_H6_2,0
59160,24352_277_H6_1,0
59161,24352_277_H6_2,0
59162,26853_918_D7_3,0
59163,26853_918_D7_5,0
59164,26853_912_C9_1,0
59165,26853_912_C9_2,0
59166,26853_911_C9_1,0
59167,26853_911_C9_2,0
59168,26853_930_D5_3,0
59169,26853_930_D5_4,0
59170,3891_1721_B6_2_cr57eabb96266fd,21
59171,3891_1721_B6_7_cr57eabb9e98bfc,21
59172,3891_1641_G5_1,21
59173,3891_1641_G5_2,21
59174,3891_1617_B6_1,21
59175,3891_1617_B6_2,21
59176,22442_652_E7_2,21
59177,22442_652_E7_5,21
59178,22442_656_E7_3,21
59179,22442_656_E7_4,21
59180,49405_824_E5_1,21
59181,49405_824_E5_2,21
59182,49405_978_E5_2,21
59183,49405_978_E5_3,21
59184,49405_884_E5_1,21
59185,49405_884_E5_3,21
59186,70971_1667_G11_2,12 21
59187,70971_1667_G11_3,12 21
59188,36514_1046_B9_1,25 7 2
59189,36514_1046_B9_2,25 7 2
59190,36514_1586_F11_1,25 7 2
59191,36514_1586_F11_2,25 7 2
59192,36514_632_E3_1,25 7 2
59193,36514_632_E3_2,25 7 2
59194,36515_471_A6_1,25 7 2
59195,36515_471_A6_2,25 7 2
59196,36515_412_A6_1,25 7 2
59197,36515_412_A6_2,25 7 2
59198,36515_419_A6_1,25 7 2
59199,36515_419_A6_2,25 7 2
59200,50008_837_E1_1,21
59201,50008_837_E1_2,21
59202,50008_787_C2_1,21
59203,50008_787_C2_2,21
59204,50008_782_C2_1,21
59205,50008_782_C2_2,21
59206,62453_1720_G1_14_cr580515692d740,1
59207,62453_1720_G1_28_cr580515733cf7a,1
59208,62453_1303_A11_3,1
59209,62453_1303_A11_4,1
59210,62453_1753_A11_13_cr57f3cf29dfb69,1
59211,62453_1753_A11_18_cr57f3cf32a46d6,1
59212,54978_885_B8_1,25 0
59213,54978_885_B8_2,25 0
59214,54978_869_B8_1,25 0
59215,54978_869_B8_2,25 0
59216,54978_967_D10_1,25 0
59217,54978_967_D10_2,25 0
59218,67802_1667_C8_1,25 0
59219,67802_1667_C8_2,25 0
59220,67802_1623_G10_1,25 0
59221,67802_1623_G10_2,25 0
59222,67802_1607_C8_1,25 0
59223,67802_1607_C8_2,25 0
59224,43219_857_F11_3,25
59225,43219_857_F11_4,25
59226,43219_1035_G12_1,25
59227,43219_1035_G12_3,25
59228,43219_847_F11_1,25
59229,43219_847_F11_2,25
59230,38161_437_E11_1,7
59231,38161_437_E11_3,7
59232,38161_431_E11_4,7
59233,38161_431_E11_5,7
59234,2107_33_B4_1,7 0
59235,2107_33_B4_2,7 0
59236,2107_1642_E2_1,7 0
59237,2107_1642_E2_2,7 0
59238,2107_34_B4_1,7 0
59239,2107_34_B4_2,7 0
59240,33742_971_C11_1,23
59241,33742_971_C11_2,23
59242,33742_932_C11_1,23
59243,33742_932_C11_2,23
59244,33742_924_C11_1,23
59245,33742_924_C11_2,23
59246,43922_864_B5_1,23
59247,43922_864_B5_4,23
59248,43922_750_H7_1,23
59249,43922_750_H7_2,23
59250,43922_738_H7_1,23
59251,43922_738_H7_3,23
59252,43922_690_D12_4,23
59253,43922_690_D12_5,23
59254,58765_1045_D8_2,23
59255,58765_1045_D8_4,23
59256,58765_1147_H7_6,23
59257,58765_1147_H7_7,23
59258,58765_1049_D8_1,23
59259,58765_1049_D8_2,23
59260,20632_222_B10_1,1
59261,20632_222_B10_2,1
59262,20632_248_B10_1,1
59263,20632_248_B10_2,1
59264,20632_221_B10_1,1
59265,20632_221_B10_2,1
59266,59447_1527_A4_1,5 0
59267,59447_1527_A4_2,5 0
59268,59447_1218_G4_1,5 0
59269,59447_1218_G4_2,5 0
59270,59447_1018_G4_2,5 0
59271,59447_1018_G4_4,5 0
59272,24802_219_A10_1,21
59273,24802_219_A10_2,21
59274,24802_218_A10_1,21
59275,24802_218_A10_2,21
59276,27639_1446_A2_2,0
59277,27639_1446_A2_3,0
59278,27639_260_D12_1,0
59279,27639_260_D12_2,0
59280,27639_258_D12_1,0
59281,27639_258_D12_2,0
59282,27215_219_F6_1,0
59283,27215_219_F6_2,0
59284,27215_220_F6_1,0
59285,27215_220_F6_2,0
59286,27215_218_F6_1,0
59287,27215_218_F6_2,0
59288,36736_747_B2_1,12 0
59289,36736_747_B2_2,12 0
59290,36736_714_B2_1,12 0
59291,36736_714_B2_2,12 0
59292,36736_713_B2_2,12 0
59293,36736_713_B2_3,12 0
59294,1478_54_A11_1,25 21
59295,1478_54_A11_2,25 21
59296,1478_53_A11_1,25 21
59297,1478_53_A11_2,25 21
59298,1478_55_A11_1,25 21
59299,1478_55_A11_2,25 21
59300,52788_1599_E5_2,7
59301,52788_1599_E5_3,7
59302,52788_1040_D5_1,7
59303,52788_1040_D5_2,7
59304,52788_1038_D5_1,7
59305,52788_1038_D5_2,7
59306,38933_415_C12_1,19
59307,38933_415_C12_2,19
59308,38933_411_C12_2,19
59309,38933_411_C12_3,19
59310,38933_416_C12_1,19
59311,38933_416_C12_2,19
59312,5585_671_G5_2,23
59313,5585_671_G5_3,23
59314,5585_669_G5_2,23
59315,5585_669_G5_3,23
59316,5585_666_G5_1,23
59317,5585_666_G5_2,23
59318,11562_51_H5_1,23
59319,11562_51_H5_2,23
59320,11562_50_H5_1,23
59321,11562_50_H5_2,23
59322,11562_52_H5_1,23
59323,11562_52_H5_2,23
59324,23266_394_E6_1,25
59325,23266_394_E6_2,25
59326,23266_395_E6_1,25
59327,23266_395_E6_2,25
59328,23266_399_E6_1,25
59329,23266_399_E6_2,25
59330,23280_193_D8_1,25
59331,23280_193_D8_2,25
59332,23280_194_D8_1,25
59333,23280_194_D8_2,25
59334,23280_192_D8_1,25
59335,23280_192_D8_2,25
59336,2139_674_A12_4,22 21
59337,2139_674_A12_5,22 21
59338,2139_668_A12_1,22 21
59339,2139_668_A12_2,22 21
59340,32047_900_A10_1,22 21
59341,32047_900_A10_2,22 21
59342,32047_750_D7_1,22 21
59343,32047_750_D7_2,22 21
59344,32047_738_D7_1,22 21
59345,32047_738_D7_2,22 21
59346,3347_78_H1_1,25
59347,3347_78_H1_2,25
59348,3347_92_H1_1,25
59349,3347_92_H1_2,25
59350,3347_77_H1_1,25
59351,3347_77_H1_2,25
59352,40016_1418_F5_1,1 0
59353,40016_1418_F5_3,1 0
59354,40016_1669_B11_1,1 0
59355,40016_1669_B11_2,1 0
59356,23322_193_B9_1,25 21
59357,23322_193_B9_2,25 21
59358,23322_194_B9_1,25 21
59359,23322_194_B9_2,25 21
59360,23322_192_B9_1,25 21
59361,23322_192_B9_2,25 21
59362,65025_1767_D8_17_cr5950b5dbcb9de,12 21
59363,65025_1767_D8_25_cr594ba9ac48bc1,12 21
59364,65025_1709_H9_3_cr57ff989d64709,12 21
59365,65025_1709_H9_8_cr57ff98a72d446,12 21
59366,6970_72_G11_1,21
59367,6970_72_G11_2,21
59368,6970_1386_A9_3,21
59369,6970_1386_A9_5,21
59370,6970_73_G11_1,21
59371,6970_73_G11_2,21
59372,23083_299_E9_1,0
59373,23083_299_E9_2,0
59374,23083_300_E9_3,0
59375,23083_300_E9_4,0
59376,23083_298_E9_1,0
59377,23083_298_E9_2,0
59378,39293_836_C6_1,22 25
59379,39293_836_C6_2,22 25
59380,39293_767_E12_1,22 25
59381,39293_767_E12_2,22 25
59382,1677_33_B3_1,7
59383,1677_33_B3_2,7
59384,1677_13_C10_1,7
59385,1677_13_C10_2,7
59386,1677_16_C10_1,7
59387,1677_16_C10_2,7
59388,44798_1462_D2_1,23
59389,44798_1462_D2_2,23
59390,44798_1479_F3_1,23
59391,44798_1479_F3_2,23
59392,65482_1417_A1_2,19
59393,65482_1417_A1_3,19
59394,65482_1263_C3_2,19
59395,65482_1263_C3_3,19
59396,65482_1270_C3_2,19
59397,65482_1270_C3_3,19
59398,39763_539_D3_1,7
59399,39763_539_D3_2,7
59400,39763_552_D3_1,7
59401,39763_552_D3_2,7
59402,71138_1433_G4_1,19
59403,71138_1433_G4_2,19
59404,71138_1487_D12_1,19
59405,71138_1487_D12_8,19
59406,71138_1772_A3_2,19
59407,71138_1772_A3_4,19
59408,65730_1265_D9_1,24 25
59409,65730_1265_D9_6,24 25
59410,65730_1277_B7_1,24 25
59411,65730_1277_B7_2,24 25
59412,40730_460_H3_1,25
59413,40730_460_H3_2,25
59414,40730_465_H3_1,25
59415,40730_465_H3_2,25
59416,40730_467_H3_1,25
59417,40730_467_H3_2,25
59418,39359_539_D9_4,22 21
59419,39359_539_D9_6,22 21
59420,39359_534_D9_1,22 21
59421,39359_534_D9_2,22 21
59422,39359_552_D9_1,22 21
59423,39359_552_D9_2,22 21
59424,40046_487_F10_1,22 21
59425,40046_487_F10_2,22 21
59426,40046_491_F10_1,22 21
59427,40046_491_F10_3,22 21
59428,40046_481_F10_2,22 21
59429,40046_481_F10_3,22 21
59430,45260_526_D9_1,0
59431,45260_526_D9_2,0
59432,45260_528_D9_1,0
59433,45260_528_D9_2,0
59434,45260_545_D9_1,0
59435,45260_545_D9_2,0
59436,22029_1703_D1_1,23
59437,22029_1703_D1_2,23
59438,22029_1748_E2_7_cr5805de9f5b975,23
59439,22029_1748_E2_26_cr5805dea9dd2bd,23
59440,22029_1692_E4_3_cr57d29806b2919,23
59441,22029_1692_E4_8_cr57d2980ed0dcd,23
59442,36723_1751_G1_7_cr57fd220c70be0,22 21
59443,36723_1751_G1_13_cr57fd2217c42ef,22 21
59444,36723_1610_C11_5,22 21
59445,36723_1610_C11_6,22 21
59446,36723_1056_H10_2,22 21
59447,36723_1056_H10_4,22 21
59448,31431_990_E12_1,25 21
59449,31431_990_E12_2,25 21
59450,31431_788_F1_1,25 21
59451,31431_788_F1_2,25 21
59452,31431_780_F1_1,25 21
59453,31431_780_F1_2,25 21
59454,55610_878_E8_1,25 21
59455,55610_878_E8_2,25 21
59456,55610_1050_D1_4,25 21
59457,55610_1050_D1_6,25 21
59458,55610_873_E8_1,25 21
59459,55610_873_E8_4,25 21
59460,76986_1744_H5_14_cr5804830a67c2e,1
59461,76986_1744_H5_18_cr5804831453ef7,1
59462,76986_1611_C4_2,1
59463,76986_1611_C4_3,1
59464,76986_1740_H5_31,1
59465,76986_1740_H5_32,1
59466,62733_1501_F10_3,6
59467,62733_1501_F10_5,6
59468,62733_1523_G4_1,6
59469,62733_1523_G4_2,6
59470,62733_1522_F10_2,6
59471,62733_1522_F10_3,6
59472,19539_198_G8_1,25 7
59473,19539_198_G8_2,25 7
59474,19539_154_G8_1,25 7
59475,19539_154_G8_2,25 7
59476,19539_152_G8_1,25 7
59477,19539_152_G8_2,25 7
59478,16993_138_D8_1,0
59479,16993_138_D8_2,0
59480,16993_139_D8_1,0
59481,16993_139_D8_2,0
59482,16993_166_D8_1,0
59483,16993_166_D8_2,0
59484,36452_440_F9_1,0
59485,36452_440_F9_2,0
59486,36452_433_F9_1,0
59487,36452_433_F9_2,0
59488,36452_428_F9_1,0
59489,36452_428_F9_2,0
59490,16619_1081_A1_1,25
59491,16619_1081_A1_2,25
59492,16619_1291_B2_1,25
59493,16619_1291_B2_2,25
59494,16619_132_H5_1,25
59495,16619_132_H5_2,25
59496,36671_407_D7_1,23 0
59497,36671_407_D7_2,23 0
59498,36671_410_D7_1,23 0
59499,36671_410_D7_2,23 0
59500,36671_404_D7_1,23 0
59501,36671_404_D7_2,23 0
59502,41135_1182_H9_1,23
59503,41135_1182_H9_3,23
59504,41135_534_C8_1,23
59505,41135_534_C8_2,23
59506,41135_552_C8_2,23
59507,41135_552_C8_3,23
59508,41894_489_C5_1,23
59509,41894_489_C5_2,23
59510,41894_492_C5_1,23
59511,41894_492_C5_2,23
59512,41894_484_C5_1,23
59513,41894_484_C5_3,23
59514,58183_1060_G8_1,25 0
59515,58183_1060_G8_3,25 0
59516,58183_1105_G8_2,25 0
59517,58183_1105_G8_3,25 0
59518,46743_1128_D6_8,16 14 17
59519,46743_1128_D6_9,16 14 17
59520,46743_1070_G2_1,16 14 17
59521,46743_1070_G2_3,16 14 17
59522,52855_844_D2_1,16 14 17
59523,52855_844_D2_2,16 14 17
59524,52855_867_B12_5,16 14 17
59525,52855_867_B12_8,16 14 17
59526,52855_835_D2_1,16 14 17
59527,52855_835_D2_2,16 14 17
59528,24284_1395_D5_1,25 7 0
59529,24284_1395_D5_2,25 7 0
59530,24284_226_F6_1,25 7 0
59531,24284_226_F6_2,25 7 0
59532,24284_224_F6_1,25 7 0
59533,24284_224_F6_2,25 7 0
59534,15997_128_G12_1,0
59535,15997_128_G12_2,0
59536,15997_129_G12_1,0
59537,15997_129_G12_2,0
59538,15997_127_G12_1,0
59539,15997_127_G12_2,0
59540,9941_921_G8_4,0
59541,9941_921_G8_5,0
59542,9941_931_G8_3,0
59543,9941_931_G8_4,0
59544,9941_923_G8_1,0
59545,9941_923_G8_2,0
59546,15457_948_H11_1,0
59547,15457_948_H11_2,0
59548,15457_943_H11_5,0
59549,15457_943_H11_6,0
59550,15457_951_H11_1,0
59551,15457_951_H11_2,0
59552,18365_971_F5_1,7
59553,18365_971_F5_2,7
59554,18365_932_F5_5,7
59555,18365_932_F5_6,7
59556,18365_924_F5_1,7
59557,18365_924_F5_2,7
59558,39037_1128_H7_1,2
59559,39037_1128_H7_5,2
59560,39037_1060_H2_1,2
59561,39037_1060_H2_2,2
59562,39037_1105_H2_1,2
59563,39037_1105_H2_2,2
59564,64763_1591_C9_2,25 5 0
59565,64763_1591_C9_3,25 5 0
59566,64763_1245_G8_1,25 5 0
59567,64763_1245_G8_5,25 5 0
59568,64763_1241_G8_2,25 5 0
59569,64763_1241_G8_5,25 5 0
59570,56452_918_D5_1,22
59571,56452_918_D5_2,22
59572,56452_957_G12_1,22
59573,56452_957_G12_2,22
59574,56452_966_G12_1,22
59575,56452_966_G12_2,22
59576,46498_799_C6_1,0
59577,46498_799_C6_2,0
59578,46498_795_C6_1,0
59579,46498_795_C6_2,0
59580,46498_792_C6_1,0
59581,46498_792_C6_2,0
59582,46498_701_H8_1,0
59583,46498_701_H8_2,0
59584,68508_1750_D5_14_cr57fb7b9ad6fd1,0
59585,68508_1750_D5_19_cr57fb7ba3806cc,0
59586,68508_1782_F6_2_cr596f4ffe374cd,0
59587,68508_1782_F6_30_cr596f4ffe372d0,0
59588,65245_1287_B3_2,7
59589,65245_1287_B3_3,7
59590,43207_1770_G5_1,2
59591,43207_1770_G5_2,2
59592,39716_456_F8_1,25
59593,39716_456_F8_2,25
59594,39716_451_F8_1,25
59595,39716_451_F8_2,25
59596,39716_454_F8_2,25
59597,39716_454_F8_3,25
59598,53079_876_H5_1,5 0
59599,53079_876_H5_2,5 0
59600,53079_806_H3_1,5 0
59601,53079_806_H3_3,5 0
59602,53079_810_H3_1,5 0
59603,53079_810_H3_2,5 0
59604,69738_1776_D5_1,5 0
59605,69738_1776_D5_3,5 0
59606,69738_1741_F2_13_cr59aeec35904e2,5 0
59607,69738_1741_F2_19_cr59aeec3590c16,5 0
59608,69738_1769_D12_4_cr59aeec7d8590a,5 0
59609,69738_1769_D12_20_cr59aeec7d860b8,5 0
59610,851_11_C11_1,25 23
59611,851_11_C11_2,25 23
59612,851_10_C11_1,25 23
59613,851_10_C11_2,25 23
59614,851_15_C11_1,25 23
59615,851_15_C11_2,25 23
59616,1334_345_C11_1,26 0
59617,1334_345_C11_2,26 0
59618,57325_1011_A6_6,26 0
59619,57325_1011_A6_8,26 0
59620,57325_1683_F7_14_cr5805392412353,26 0
59621,57325_1683_F7_18_cr5805392cdad36,26 0
59622,57325_1006_A6_1,26 0
59623,57325_1006_A6_2,26 0
59624,62605_1113_A8_1,0
59625,62605_1113_A8_2,0
59626,62605_1169_B5_1,0
59627,62605_1169_B5_2,0
59628,62605_1123_A8_1,0
59629,62605_1123_A8_3,0
59630,67892_1318_A6_2,0
59631,67892_1318_A6_3,0
59632,67892_1250_C1_1,0
59633,67892_1250_C1_2,0
59634,34600_378_D2_1,25 6 5 2
59635,34600_378_D2_2,25 6 5 2
59636,34600_376_D2_2,25 6 5 2
59637,34600_376_D2_3,25 6 5 2
59638,34600_383_D2_1,25 6 5 2
59639,34600_383_D2_2,25 6 5 2
59640,39713_456_G11_2,12 21
59641,39713_456_G11_3,12 21
59642,39713_451_G11_1,12 21
59643,39713_451_G11_2,12 21
59644,39713_454_G11_3,12 21
59645,39713_454_G11_4,12 21
59646,31016_601_D3_1,5
59647,31016_601_D3_2,5
59648,31016_1182_F3_1,5
59649,31016_1182_F3_2,5
59650,31016_603_D3_1,5
59651,31016_603_D3_2,5
59652,65343_1320_H3_5,2
59653,65343_1320_H3_6,2
59654,65343_1245_G12_2,2
59655,65343_1245_G12_4,2
59656,65343_1241_G12_1,2
59657,65343_1241_G12_5,2
59658,51485_1303_B5_5,22
59659,51485_1303_B5_6,22
59660,51485_1753_B5_18_cr57f3dd02c79f9,22
59661,51485_1753_B5_23_cr57f3dd0ca4466,22
59662,62281_1246_H9_1,2
59663,62281_1246_H9_3,2
59664,62281_1148_E11_1,2
59665,62281_1148_E11_2,2
59666,62281_1106_E11_1,2
59667,62281_1106_E11_3,2
59668,52515_1416_E6_1,11
59669,52515_1416_E6_2,11
59670,52515_1361_D3_1,11
59671,52515_1361_D3_3,11
59672,52515_1366_D3_3,11
59673,52515_1366_D3_5,11
59674,57685_1240_G10_4,23
59675,57685_1240_G10_6,23
59676,57685_1661_G6_2,23
59677,57685_1661_G6_3,23
59678,57685_1682_F5_1,23
59679,57685_1682_F5_2,23
59680,63914_1591_C10_4,25
59681,63914_1591_C10_6,25
59682,63914_1790_G3_1,25
59683,63914_1790_G3_5,25
59684,63914_1163_E2_1,25
59685,63914_1163_E2_2,25
59686,51871_775_D12_1,1 0
59687,51871_775_D12_2,1 0
59688,51871_760_D12_1,1 0
59689,51871_760_D12_2,1 0
59690,51871_756_D12_1,1 0
59691,51871_756_D12_2,1 0
59692,51871_910_D6_1,1 0
59693,51871_910_D6_2,1 0
59694,48482_820_A11_1,25
59695,48482_820_A11_2,25
59696,47872_1303_F7_3,22
59697,47872_1303_F7_4,22
59698,47872_1511_C7_1,22
59699,47872_1511_C7_4,22
59700,47872_1753_F7_18_cr57f3e8e464164,22
59701,47872_1753_F7_28_cr57f3e8ef1ec4c,22
59702,44560_555_D11_2,23
59703,44560_555_D11_3,23
59704,44560_504_D11_1,23
59705,44560_504_D11_2,23
